record_id,item_topic,source_topic,age_segment,dt,visits
1041025,Деньги,Кино,26-30,2019-09-24 19:00:00,16
1041026,Деньги,Кино,31-35,2019-09-24 18:28:00,1
1041027,Деньги,Кино,31-35,2019-09-24 18:30:00,4
1041028,Деньги,Кино,31-35,2019-09-24 18:31:00,1
1041029,Деньги,Кино,31-35,2019-09-24 18:34:00,1
1041030,Деньги,Кино,31-35,2019-09-24 18:53:00,2
1041031,Деньги,Кино,31-35,2019-09-24 18:54:00,8
1041032,Деньги,Кино,31-35,2019-09-24 18:55:00,19
1041033,Деньги,Кино,31-35,2019-09-24 18:56:00,29
1041034,Деньги,Кино,31-35,2019-09-24 18:57:00,34
1041035,Деньги,Кино,31-35,2019-09-24 18:58:00,22
1041036,Деньги,Кино,31-35,2019-09-24 18:59:00,31
1041037,Деньги,Кино,31-35,2019-09-24 19:00:00,11
1041038,Деньги,Кино,36-40,2019-09-24 18:29:00,1
1041039,Деньги,Кино,36-40,2019-09-24 18:30:00,1
1041040,Деньги,Кино,36-40,2019-09-24 18:32:00,5
1041041,Деньги,Кино,36-40,2019-09-24 18:33:00,1
1041042,Деньги,Кино,36-40,2019-09-24 18:34:00,1
1041043,Деньги,Кино,36-40,2019-09-24 18:53:00,1
1041044,Деньги,Кино,36-40,2019-09-24 18:54:00,5
1041045,Деньги,Кино,36-40,2019-09-24 18:55:00,12
1041046,Деньги,Кино,36-40,2019-09-24 18:56:00,38
1041047,Деньги,Кино,36-40,2019-09-24 18:57:00,25
1041048,Деньги,Кино,36-40,2019-09-24 18:58:00,38
1041049,Деньги,Кино,36-40,2019-09-24 18:59:00,25
1041050,Деньги,Кино,36-40,2019-09-24 19:00:00,7
1041051,Деньги,Кино,41-45,2019-09-24 18:32:00,1
1041052,Деньги,Кино,41-45,2019-09-24 18:35:00,1
1041053,Деньги,Кино,41-45,2019-09-24 18:55:00,5
1041054,Деньги,Кино,41-45,2019-09-24 18:56:00,7
1041055,Деньги,Кино,41-45,2019-09-24 18:57:00,4
1041056,Деньги,Кино,41-45,2019-09-24 18:58:00,15
1041057,Деньги,Кино,41-45,2019-09-24 18:59:00,6
1041058,Деньги,Кино,41-45,2019-09-24 19:00:00,1
1041059,Деньги,Кино,45+,2019-09-24 18:31:00,1
1041060,Деньги,Кино,45+,2019-09-24 18:53:00,2
1041061,Деньги,Кино,45+,2019-09-24 18:54:00,1
1041062,Деньги,Кино,45+,2019-09-24 18:55:00,2
1041063,Деньги,Кино,45+,2019-09-24 18:56:00,8
1041064,Деньги,Кино,45+,2019-09-24 18:57:00,5
1041065,Деньги,Кино,45+,2019-09-24 18:58:00,15
1041066,Деньги,Кино,45+,2019-09-24 18:59:00,8
1041067,Деньги,Кино,45+,2019-09-24 19:00:00,4
1041068,Деньги,Музыка,18-25,2019-09-24 18:53:00,1
1041069,Деньги,Музыка,18-25,2019-09-24 18:54:00,1
1041070,Деньги,Музыка,18-25,2019-09-24 18:55:00,3
1041071,Деньги,Музыка,18-25,2019-09-24 18:57:00,2
1041072,Деньги,Музыка,18-25,2019-09-24 18:58:00,1
1041073,Деньги,Музыка,18-25,2019-09-24 18:59:00,2
1041074,Деньги,Музыка,18-25,2019-09-24 19:00:00,1
1041075,Деньги,Музыка,26-30,2019-09-24 18:55:00,1
1041076,Деньги,Музыка,26-30,2019-09-24 18:57:00,2
1041077,Деньги,Музыка,26-30,2019-09-24 18:58:00,1
1041078,Деньги,Музыка,26-30,2019-09-24 18:59:00,1
1041079,Деньги,Музыка,31-35,2019-09-24 18:30:00,1
1041080,Деньги,Музыка,31-35,2019-09-24 18:55:00,1
1041081,Деньги,Музыка,31-35,2019-09-24 18:56:00,1
1041082,Деньги,Музыка,31-35,2019-09-24 18:58:00,1
1041083,Деньги,Музыка,31-35,2019-09-24 18:59:00,2
1041084,Деньги,Музыка,31-35,2019-09-24 19:00:00,1
1041085,Деньги,Музыка,36-40,2019-09-24 18:28:00,1
1041086,Деньги,Музыка,36-40,2019-09-24 18:54:00,2
1041087,Деньги,Музыка,36-40,2019-09-24 18:56:00,1
1041088,Деньги,Музыка,36-40,2019-09-24 18:57:00,1
1041089,Деньги,Музыка,36-40,2019-09-24 18:58:00,4
1041090,Деньги,Музыка,36-40,2019-09-24 18:59:00,2
1041091,Деньги,Музыка,36-40,2019-09-24 19:00:00,1
1041092,Деньги,Музыка,41-45,2019-09-24 18:56:00,1
1041093,Деньги,Музыка,41-45,2019-09-24 18:58:00,3
1041094,Деньги,Музыка,45+,2019-09-24 18:56:00,1
1041095,Деньги,Музыка,45+,2019-09-24 18:58:00,2
1041096,Деньги,Одежда,18-25,2019-09-24 18:30:00,1
1041097,Деньги,Одежда,18-25,2019-09-24 18:31:00,1
1041098,Деньги,Одежда,18-25,2019-09-24 18:55:00,3
1041099,Деньги,Одежда,18-25,2019-09-24 18:56:00,4
1041100,Деньги,Одежда,18-25,2019-09-24 18:57:00,7
1041101,Деньги,Одежда,18-25,2019-09-24 18:58:00,9
1041102,Деньги,Одежда,18-25,2019-09-24 18:59:00,8
1041103,Деньги,Одежда,18-25,2019-09-24 19:00:00,2
1041104,Деньги,Одежда,26-30,2019-09-24 18:30:00,1
1041105,Деньги,Одежда,26-30,2019-09-24 18:54:00,2
1041106,Деньги,Одежда,26-30,2019-09-24 18:55:00,2
1041107,Деньги,Одежда,26-30,2019-09-24 18:56:00,1
1041108,Деньги,Одежда,26-30,2019-09-24 18:57:00,7
1041109,Деньги,Одежда,26-30,2019-09-24 18:58:00,8
1041110,Деньги,Одежда,26-30,2019-09-24 18:59:00,2
1041111,Деньги,Одежда,26-30,2019-09-24 19:00:00,2
1041112,Деньги,Одежда,31-35,2019-09-24 18:33:00,1
1041113,Деньги,Одежда,31-35,2019-09-24 18:55:00,2
1041114,Деньги,Одежда,31-35,2019-09-24 18:56:00,2
1041115,Деньги,Одежда,31-35,2019-09-24 18:57:00,8
1041116,Деньги,Одежда,31-35,2019-09-24 18:58:00,1
1041117,Деньги,Одежда,31-35,2019-09-24 18:59:00,1
1041118,Деньги,Одежда,36-40,2019-09-24 18:31:00,1
1041119,Деньги,Одежда,36-40,2019-09-24 18:54:00,1
1041120,Деньги,Одежда,36-40,2019-09-24 18:55:00,2
1041121,Деньги,Одежда,36-40,2019-09-24 18:56:00,3
1041122,Деньги,Одежда,36-40,2019-09-24 18:57:00,4
1041123,Деньги,Одежда,36-40,2019-09-24 18:58:00,3
1041124,Деньги,Одежда,41-45,2019-09-24 18:56:00,1
1041125,Деньги,Одежда,41-45,2019-09-24 18:57:00,1
1041126,Деньги,Одежда,41-45,2019-09-24 18:58:00,1
1041127,Деньги,Одежда,41-45,2019-09-24 18:59:00,1
1041128,Деньги,Одежда,45+,2019-09-24 18:57:00,3
1041129,Деньги,Одежда,45+,2019-09-24 18:58:00,1
1041130,Деньги,Одежда,45+,2019-09-24 18:59:00,1
1041131,Деньги,Полезные советы,18-25,2019-09-24 18:29:00,2
1041132,Деньги,Полезные советы,18-25,2019-09-24 18:30:00,1
1041133,Деньги,Полезные советы,18-25,2019-09-24 18:31:00,5
1041134,Деньги,Полезные советы,18-25,2019-09-24 18:32:00,1
1041135,Деньги,Полезные советы,18-25,2019-09-24 18:33:00,3
1041136,Деньги,Полезные советы,18-25,2019-09-24 18:34:00,1
1041137,Деньги,Полезные советы,18-25,2019-09-24 18:53:00,4
1041138,Деньги,Полезные советы,18-25,2019-09-24 18:54:00,20
1041139,Деньги,Полезные советы,18-25,2019-09-24 18:55:00,51
1041140,Деньги,Полезные советы,18-25,2019-09-24 18:56:00,66
1041141,Деньги,Полезные советы,18-25,2019-09-24 18:57:00,98
1041142,Деньги,Полезные советы,18-25,2019-09-24 18:58:00,98
1041143,Деньги,Полезные советы,18-25,2019-09-24 18:59:00,89
1041144,Деньги,Полезные советы,18-25,2019-09-24 19:00:00,29
1041145,Деньги,Полезные советы,26-30,2019-09-24 18:29:00,1
1041146,Деньги,Полезные советы,26-30,2019-09-24 18:31:00,2
1041147,Деньги,Полезные советы,26-30,2019-09-24 18:32:00,1
1041148,Деньги,Полезные советы,26-30,2019-09-24 18:33:00,1
1041149,Деньги,Полезные советы,26-30,2019-09-24 18:52:00,1
1041150,Деньги,Полезные советы,26-30,2019-09-24 18:53:00,1
1041151,Деньги,Полезные советы,26-30,2019-09-24 18:54:00,15
1041152,Деньги,Полезные советы,26-30,2019-09-24 18:55:00,23
1041153,Деньги,Полезные советы,26-30,2019-09-24 18:56:00,43
1041154,Деньги,Полезные советы,26-30,2019-09-24 18:57:00,42
1041155,Деньги,Полезные советы,26-30,2019-09-24 18:58:00,47
1041156,Деньги,Полезные советы,26-30,2019-09-24 18:59:00,38
1041157,Деньги,Полезные советы,26-30,2019-09-24 19:00:00,12
1041158,Деньги,Полезные советы,31-35,2019-09-24 18:30:00,5
1041159,Деньги,Полезные советы,31-35,2019-09-24 18:31:00,1
1041160,Деньги,Полезные советы,31-35,2019-09-24 18:32:00,1
1041161,Деньги,Полезные советы,31-35,2019-09-24 18:33:00,1
1041162,Деньги,Полезные советы,31-35,2019-09-24 18:52:00,2
1041163,Деньги,Полезные советы,31-35,2019-09-24 18:53:00,2
1041164,Деньги,Полезные советы,31-35,2019-09-24 18:54:00,9
1041165,Деньги,Полезные советы,31-35,2019-09-24 18:55:00,9
1041166,Деньги,Полезные советы,31-35,2019-09-24 18:56:00,38
1041167,Деньги,Полезные советы,31-35,2019-09-24 18:57:00,38
1041168,Деньги,Полезные советы,31-35,2019-09-24 18:58:00,42
1041169,Деньги,Полезные советы,31-35,2019-09-24 18:59:00,20
1041170,Деньги,Полезные советы,31-35,2019-09-24 19:00:00,9
1041171,Деньги,Полезные советы,36-40,2019-09-24 18:29:00,1
1041172,Деньги,Полезные советы,36-40,2019-09-24 18:30:00,2
1041173,Деньги,Полезные советы,36-40,2019-09-24 18:31:00,1
1041174,Деньги,Полезные советы,36-40,2019-09-24 18:32:00,1
1041175,Деньги,Полезные советы,36-40,2019-09-24 18:52:00,2
1041176,Деньги,Полезные советы,36-40,2019-09-24 18:53:00,1
1041177,Деньги,Полезные советы,36-40,2019-09-24 18:54:00,4
1041178,Деньги,Полезные советы,36-40,2019-09-24 18:55:00,11
1041179,Деньги,Полезные советы,36-40,2019-09-24 18:56:00,23
1041180,Деньги,Полезные советы,36-40,2019-09-24 18:57:00,23
1041181,Деньги,Полезные советы,36-40,2019-09-24 18:58:00,33
1041182,Деньги,Полезные советы,36-40,2019-09-24 18:59:00,21
1041183,Деньги,Полезные советы,36-40,2019-09-24 19:00:00,10
1041184,Деньги,Полезные советы,41-45,2019-09-24 18:29:00,1
1041185,Деньги,Полезные советы,41-45,2019-09-24 18:52:00,1
1041186,Деньги,Полезные советы,41-45,2019-09-24 18:54:00,1
1041187,Деньги,Полезные советы,41-45,2019-09-24 18:55:00,7
1041188,Деньги,Полезные советы,41-45,2019-09-24 18:56:00,5
1041189,Деньги,Полезные советы,41-45,2019-09-24 18:57:00,12
1041190,Деньги,Полезные советы,41-45,2019-09-24 18:58:00,11
1041191,Деньги,Полезные советы,41-45,2019-09-24 18:59:00,9
1041192,Деньги,Полезные советы,41-45,2019-09-24 19:00:00,2
1041193,Деньги,Полезные советы,45+,2019-09-24 18:29:00,2
1041194,Деньги,Полезные советы,45+,2019-09-24 18:34:00,1
1041195,Деньги,Полезные советы,45+,2019-09-24 18:53:00,1
1041196,Деньги,Полезные советы,45+,2019-09-24 18:54:00,2
1041197,Деньги,Полезные советы,45+,2019-09-24 18:55:00,3
1041198,Деньги,Полезные советы,45+,2019-09-24 18:56:00,4
1041199,Деньги,Полезные советы,45+,2019-09-24 18:57:00,8
1041200,Деньги,Полезные советы,45+,2019-09-24 18:58:00,4
1041201,Деньги,Полезные советы,45+,2019-09-24 18:59:00,7
1041202,Деньги,Полезные советы,45+,2019-09-24 19:00:00,1
1041203,Деньги,Политика,18-25,2019-09-24 18:29:00,3
1041204,Деньги,Политика,18-25,2019-09-24 18:30:00,2
1041205,Деньги,Политика,18-25,2019-09-24 18:31:00,1
1041206,Деньги,Политика,18-25,2019-09-24 18:32:00,1
1041207,Деньги,Политика,18-25,2019-09-24 18:33:00,1
1041208,Деньги,Политика,18-25,2019-09-24 18:34:00,3
1041209,Деньги,Политика,18-25,2019-09-24 18:52:00,1
1041210,Деньги,Политика,18-25,2019-09-24 18:53:00,3
1041211,Деньги,Политика,18-25,2019-09-24 18:54:00,22
1041212,Деньги,Политика,18-25,2019-09-24 18:55:00,41
1041213,Деньги,Политика,18-25,2019-09-24 18:56:00,77
1041214,Деньги,Политика,18-25,2019-09-24 18:57:00,96
1041215,Деньги,Политика,18-25,2019-09-24 18:58:00,86
1041216,Деньги,Политика,18-25,2019-09-24 18:59:00,85
1041217,Деньги,Политика,18-25,2019-09-24 19:00:00,27
1041218,Деньги,Политика,26-30,2019-09-24 18:28:00,1
1041219,Деньги,Политика,26-30,2019-09-24 18:29:00,1
1041220,Деньги,Политика,26-30,2019-09-24 18:30:00,2
1041221,Деньги,Политика,26-30,2019-09-24 18:31:00,1
1041222,Деньги,Политика,26-30,2019-09-24 18:32:00,1
1041223,Деньги,Политика,26-30,2019-09-24 18:53:00,2
1041224,Деньги,Политика,26-30,2019-09-24 18:54:00,9
1041225,Деньги,Политика,26-30,2019-09-24 18:55:00,14
1041226,Деньги,Политика,26-30,2019-09-24 18:56:00,35
1041227,Деньги,Политика,26-30,2019-09-24 18:57:00,33
1041228,Деньги,Политика,26-30,2019-09-24 18:58:00,32
1041229,Деньги,Политика,26-30,2019-09-24 18:59:00,29
1041230,Деньги,Политика,26-30,2019-09-24 19:00:00,10
1041231,Деньги,Политика,31-35,2019-09-24 18:29:00,1
1041232,Деньги,Политика,31-35,2019-09-24 18:31:00,2
1041233,Деньги,Политика,31-35,2019-09-24 18:33:00,1
1041234,Деньги,Политика,31-35,2019-09-24 18:53:00,1
1041235,Деньги,Политика,31-35,2019-09-24 18:54:00,6
1041236,Деньги,Политика,31-35,2019-09-24 18:55:00,14
1041237,Деньги,Политика,31-35,2019-09-24 18:56:00,21
1041238,Деньги,Политика,31-35,2019-09-24 18:57:00,24
1041239,Деньги,Политика,31-35,2019-09-24 18:58:00,36
1041240,Деньги,Политика,31-35,2019-09-24 18:59:00,20
1041241,Деньги,Политика,31-35,2019-09-24 19:00:00,10
1041242,Деньги,Политика,36-40,2019-09-24 18:31:00,1
1041243,Деньги,Политика,36-40,2019-09-24 18:54:00,6
1041244,Деньги,Политика,36-40,2019-09-24 18:55:00,11
1041245,Деньги,Политика,36-40,2019-09-24 18:56:00,14
1041246,Деньги,Политика,36-40,2019-09-24 18:57:00,18
1041247,Деньги,Политика,36-40,2019-09-24 18:58:00,27
1041248,Деньги,Политика,36-40,2019-09-24 18:59:00,21
1041249,Деньги,Политика,36-40,2019-09-24 19:00:00,4
1041250,Деньги,Политика,41-45,2019-09-24 18:31:00,1
1041251,Деньги,Политика,41-45,2019-09-24 18:54:00,1
1041252,Деньги,Политика,41-45,2019-09-24 18:55:00,4
1041253,Деньги,Политика,41-45,2019-09-24 18:56:00,15
1041254,Деньги,Политика,41-45,2019-09-24 18:57:00,8
1041255,Деньги,Политика,41-45,2019-09-24 18:58:00,11
1041256,Деньги,Политика,41-45,2019-09-24 18:59:00,7
1041257,Деньги,Политика,41-45,2019-09-24 19:00:00,2
1041258,Деньги,Политика,45+,2019-09-24 18:54:00,4
1041259,Деньги,Политика,45+,2019-09-24 18:55:00,3
1041260,Деньги,Политика,45+,2019-09-24 18:56:00,6
1041261,Деньги,Политика,45+,2019-09-24 18:57:00,9
1041262,Деньги,Политика,45+,2019-09-24 18:58:00,12
1041263,Деньги,Политика,45+,2019-09-24 18:59:00,7
1041264,Деньги,Политика,45+,2019-09-24 19:00:00,2
1041265,Деньги,Психология,18-25,2019-09-24 18:28:00,2
1041266,Деньги,Психология,18-25,2019-09-24 18:29:00,2
1041267,Деньги,Психология,18-25,2019-09-24 18:30:00,1
1041268,Деньги,Психология,18-25,2019-09-24 18:31:00,1
1041269,Деньги,Психология,18-25,2019-09-24 18:32:00,2
1041270,Деньги,Психология,18-25,2019-09-24 18:33:00,1
1041271,Деньги,Психология,18-25,2019-09-24 18:52:00,1
1041272,Деньги,Психология,18-25,2019-09-24 18:54:00,5
1041273,Деньги,Психология,18-25,2019-09-24 18:55:00,13
1041274,Деньги,Психология,18-25,2019-09-24 18:56:00,19
1041275,Деньги,Психология,18-25,2019-09-24 18:57:00,21
1041276,Деньги,Психология,18-25,2019-09-24 18:58:00,28
1041277,Деньги,Психология,18-25,2019-09-24 18:59:00,30
1041278,Деньги,Психология,18-25,2019-09-24 19:00:00,9
1041279,Деньги,Психология,26-30,2019-09-24 18:54:00,1
